evacuationTime,averageReactionTime,wrongDecisions,correctDecisions,safetyViolations,hazardsDetected,hazardsIgnored,victimsRescued,objectivesCompleted,performanceScore
591.8142474396607,6.942724477312043,4,9,0,1,5,1,6,65.45
513.0049666808045,7.8793539599956235,7,13,5,1,7,4,9,24.39
127.31784784976409,3.385417854925036,1,6,4,1,3,3,7,82.01
557.2546166133811,1.1885046492782152,7,6,1,9,1,0,8,78.93
529.7440355135493,1.739545007287846,3,4,3,6,3,7,2,64.94
340.17255084807897,9.710740313605275,7,4,5,1,3,2,3,8.73
379.2887353022618,3.659002997296782,3,5,3,1,2,5,3,63.26
275.46146008987034,7.923008330543203,5,3,4,8,5,3,8,47.56
89.57128496389691,6.621972119688374,0,1,4,6,2,8,6,95.77
241.0065104887865,4.437456756876063,6,1,1,2,6,6,2,50.37
493.54086224292615,2.851185359759996,3,12,1,2,3,8,9,100.0
62.50129242248554,2.092477763434658,0,13,0,6,7,9,4,100.0
240.08955271321787,6.5351167123498,4,7,3,4,1,2,6,74.65
275.0110945391094,7.971704025740092,1,1,3,9,7,0,7,49.78
350.19362558647833,6.795138281870176,4,1,4,5,3,4,0,29.45
556.7220328628907,5.772719199242425,5,3,0,7,5,2,1,45.98
247.02683695761908,1.3775610108847265,7,10,5,8,7,5,6,56.02
247.35472902396296,9.716398998349455,7,4,3,0,2,7,1,30.89
458.25067397926415,8.18842772489117,2,4,0,2,1,3,6,81.88
304.1976880804958,3.6353983303086825,2,2,0,6,3,4,8,100.0
181.28660438759027,9.819732964229656,2,1,4,5,4,4,1,36.29
304.31733871165443,6.416934306726899,4,3,0,6,5,3,6,80.96
136.06279100509192,6.241803923865218,3,11,1,7,5,3,3,96.36
155.2489727133606,7.732658614865789,1,4,1,5,4,3,1,78.73
329.11859727931903,8.305928092811238,2,3,2,2,7,3,6,53.6
286.21974273245587,6.9083074659835235,5,8,4,1,3,3,4,42.27
554.0167865767739,2.1528617172958002,5,14,5,6,5,4,0,34.71
255.69270552298187,4.044407553950485,2,10,2,0,1,1,4,83.13
373.51770915014345,9.352752762934447,7,1,1,2,3,1,2,21.69
401.4227154765464,3.0215405065946674,2,14,2,3,3,8,6,100.0
67.07100655770016,4.34950321453762,1,2,4,0,2,1,5,65.74
418.31018088902374,4.888691946497763,2,13,4,4,5,5,7,77.19
156.13942210966576,4.95464490725007,1,7,0,9,5,1,4,100.0
578.9779714335058,6.5164562424507295,5,4,3,2,4,4,1,20.3
140.277872986681,9.487682539702368,2,8,0,1,2,3,8,100.0
283.8970268125928,3.1662344064925447,4,11,4,2,7,6,7,61.86
106.08882076246769,2.0935123867082623,6,13,1,7,6,6,5,100.0
598.3120959968115,2.777234408739436,4,3,5,5,7,5,9,36.74
331.185305578871,8.982324101883425,5,6,1,6,7,9,6,70.05
381.5079093528236,6.812297313896854,1,9,0,5,2,4,8,100.0
96.22129778975085,3.573161103152441,4,1,5,5,5,0,6,38.74
464.978654015556,8.343522450717554,1,1,4,2,3,2,2,26.91
173.34902027161633,8.752329967270924,4,8,1,7,2,8,5,100.0
544.9493162979854,8.618629048212503,4,3,4,6,4,0,6,24.21
170.77540586028385,9.27033880275599,1,5,5,6,2,4,1,53.52
162.97136915837996,3.270169181560254,3,1,5,5,4,1,2,36.36
79.73682063797123,7.795377358716505,4,5,1,4,7,3,3,57.74
314.9161503593996,5.14485547546726,2,11,4,9,6,0,9,78.15
365.01421196181286,8.577986976010553,6,6,2,7,2,2,5,64.61
95.48266529131027,7.5564160944545185,5,8,4,4,4,9,0,55.53
478.78491301530573,7.9880270184975215,3,13,5,8,2,6,8,82.69
304.7759707639349,6.905456539129643,1,14,4,8,6,9,4,90.77
343.17074543689324,2.596858925227362,3,3,0,0,7,2,6,67.77
298.01188334664323,5.905242270072445,0,3,2,5,2,3,8,94.49
276.41205287267604,9.862027655720574,0,12,3,6,1,1,8,100.0
362.2057789064377,9.43649259847407,4,11,0,2,4,2,0,56.4
143.82973280258477,1.388563622173105,4,11,3,6,6,8,0,79.41
158.24119046744642,2.483333341564934,2,10,1,6,4,2,2,94.03
525.3642353472993,2.1855589610910573,6,9,3,1,4,4,5,48.83
570.9023495521617,7.53381918986766,5,4,4,6,0,1,1,22.88
261.5870307910666,8.360067968712507,3,4,3,0,6,3,9,52.86
206.20212349751904,2.9216022967960473,0,12,5,4,2,6,0,84.81
407.7597533490685,5.552674236566461,4,7,0,8,4,6,0,80.16
280.7164523929721,8.5663272521008,7,2,0,6,5,2,4,48.27
73.70863205658623,7.595213902896255,7,8,3,6,0,4,3,68.84
144.3224025777428,5.880134849426635,5,6,0,1,1,0,0,66.65
446.62500357759467,6.313129214128956,3,3,5,7,4,9,3,54.63
415.81892863148175,5.57524492224652,4,9,0,2,7,9,2,72.72
74.63183595188109,3.677936061869385,4,5,3,7,4,9,1,86.43
179.8649674437927,6.085197935731145,0,8,2,2,0,0,8,100.0
184.78039015755854,7.199967718450816,0,7,2,9,2,4,0,93.91
422.82208154331335,8.859906242747268,4,14,1,6,5,9,6,93.77
70.64369038735664,6.726622185813232,1,8,0,1,7,8,3,100.0
116.21863427166988,7.850093833388422,4,7,3,3,1,0,4,60.85
491.95468610152227,2.4406447145911567,5,3,0,5,7,0,9,66.13
156.41411750934014,5.154017269778109,4,2,4,8,4,3,4,54.98
412.48289824001233,1.0839845784438396,2,7,5,4,2,3,0,47.8
188.61870176523232,3.220109780694607,6,3,0,8,6,1,5,66.69
113.69835209004638,7.5381554360170435,2,3,0,4,5,8,8,100.0
191.3129831397052,9.926289562144271,2,2,2,9,6,8,1,67.87
450.02414320205594,1.8926028962849433,1,4,5,7,5,1,6,51.85
522.0760927773943,4.613448842751595,1,8,3,0,1,8,5,89.54
508.31872686617544,8.200638718292435,7,12,0,6,3,5,4,72.73
274.4791059939656,2.8363207116600897,4,1,2,3,5,7,3,62.47
420.76597374814895,5.995764543720576,2,1,1,4,3,9,3,82.92
170.6915195245433,7.597641664267073,1,12,5,5,6,3,5,67.32
218.29977434094715,6.543869052341611,0,14,2,4,5,1,3,89.77
544.0213420014047,2.692222611538745,4,5,2,0,1,1,4,51.75
67.02103869579746,4.198461118171655,5,11,2,8,0,8,5,100.0
106.17460666141275,8.054126060368574,6,5,0,1,1,0,4,67.47
172.25857777885477,5.98803862718815,3,11,0,8,1,6,6,100.0
74.32739009186264,1.0470665218862147,4,12,1,9,0,2,8,100.0
157.97513494849056,7.848916840252844,3,1,4,1,0,2,9,72.08
374.84244292363377,1.3178021944621516,2,6,4,8,2,1,6,74.97
287.56925731994886,7.711604044581089,6,1,4,5,5,9,6,42.88
542.0427239815665,2.8223250414871366,3,5,5,8,6,5,3,35.64
501.4195233387581,9.622661321074421,2,9,5,5,2,9,0,54.86
244.58136991685302,4.31146676171876,0,12,1,5,0,1,7,100.0
200.08865405289794,3.942384547042712,3,14,5,1,3,9,3,80.64
265.0339004103241,2.339992452992002,6,5,4,7,6,3,0,26.31
378.7592689579962,3.750437939411934,7,6,4,2,3,9,4,49.84
204.7543660443532,8.889856856453804,4,8,2,6,1,8,7,100.0
397.0404102385324,9.967009038645227,2,11,5,4,4,8,3,57.64
281.08229218326983,4.314785774561635,4,1,0,2,1,5,7,97.93
358.1054776600693,5.037495678590883,6,14,0,0,1,3,7,92.27
295.50832573307105,7.498638443824634,1,2,2,7,4,6,2,70.63
219.01151015263554,8.97576202418567,2,9,2,2,5,0,8,75.84
572.1647857595647,6.337399007681057,3,3,2,1,0,3,2,48.88
472.34712884627083,4.523731283600464,2,6,0,0,3,4,0,72.74
135.66111491388438,4.713596567637614,4,5,4,3,1,7,1,67.33
528.972706984873,7.260563318471262,0,11,2,7,4,1,5,80.54
323.2128470547374,1.0289643724385082,2,2,1,2,2,4,9,100.0
543.0582025228093,6.576304037138566,3,14,2,0,1,5,1,68.04
491.9218382115502,4.199437093972216,1,7,3,3,3,4,5,73.4
289.6152924133861,8.147775981493758,7,4,2,8,0,8,0,65.08
72.13342649286339,1.8369157584081894,5,1,0,0,1,9,0,88.76
205.0857740678709,6.2938204025355144,0,13,5,1,1,0,4,74.17
352.4824759168681,5.328756008975113,7,4,2,8,5,2,9,56.93
402.0782387061195,6.780929733147047,1,6,5,1,7,1,8,33.86
199.25935013392925,1.5836823503467152,2,7,3,2,4,2,7,78.24
135.25227999932503,6.219854086853181,4,7,1,6,2,9,2,100.0
510.8623278716215,6.053361291635714,6,14,5,2,2,8,2,48.98
591.5771775799182,6.045940849745539,4,7,4,8,6,8,0,39.22
343.87269844345036,6.431388999368093,7,3,2,5,0,9,2,67.03
152.70681435808388,7.08821143503726,3,6,3,2,6,1,0,29.0
207.04595632045923,8.244900997126928,4,13,3,8,3,2,7,92.02
69.93096533563204,3.428386481153929,0,8,5,0,0,3,0,74.46
553.7213555426695,8.425444691620559,4,4,1,9,1,8,4,83.22
123.58558476067621,5.484301140371082,3,13,0,2,7,2,8,100.0
371.3188967776969,1.6935245122089806,5,8,2,0,1,6,6,88.55
207.98981917109126,1.5269583631958128,2,2,3,1,2,2,3,65.48
359.25612135852845,4.008144868264547,6,10,1,7,3,6,8,100.0
411.7670097100067,8.064072794003208,7,9,4,6,4,6,8,55.53
508.0605740018889,7.369128412668242,2,9,3,1,3,8,1,57.63
171.46748675072573,8.09753468205166,4,8,1,1,1,1,9,89.21
65.93774747557946,5.655421507974484,1,10,0,8,4,5,9,100.0
133.91824023715594,4.961790981599415,2,14,0,5,3,8,5,100.0
546.0100665979767,2.3270727403565554,5,13,3,4,7,1,3,36.6
531.9006418837582,3.953734782483804,4,10,3,9,7,1,7,51.21
382.60307517196645,4.9061742955648775,6,1,5,5,3,4,6,29.63
384.2791046341728,1.797403867116555,3,2,2,8,4,9,6,94.29
419.11980425497796,2.985507574400901,5,6,1,6,1,9,9,100.0
154.70049045666278,6.384027646573649,4,10,3,9,3,9,8,100.0
553.7824507994783,7.620968028152708,5,5,2,9,4,7,4,57.78
286.1360834417195,9.985127602536547,2,12,5,8,5,8,5,81.6
266.8948052547286,9.39801998209202,6,14,2,3,7,1,0,36.46
340.21556085273227,6.783086795816724,3,9,3,1,5,4,5,53.94
85.36162205852972,4.791232479646649,4,5,0,7,1,6,1,100.0
149.79301912828288,6.725596282374094,0,2,1,3,4,5,5,93.86
458.53815287024,8.070864562722088,7,10,1,8,5,5,8,73.32
104.71128067956829,2.065025718310486,3,4,0,3,4,6,7,100.0
385.70213911184965,4.689144007266594,0,9,3,7,3,2,8,95.36
192.48851922791332,8.558220570720554,5,1,1,8,1,2,9,90.21
270.2196315826674,4.4544965673973955,1,11,3,8,5,9,7,100.0
215.89461785617794,6.146850441044679,3,1,5,9,6,8,2,46.48
252.06326689107254,6.289924247759784,5,12,3,3,3,7,7,81.9
448.28478879949256,2.6602862782027543,0,7,2,0,7,4,5,66.58
220.44572643651452,4.260118974870595,2,11,0,2,6,5,5,97.53
365.8585057603245,4.01060159867739,2,3,3,8,6,9,5,79.72
317.06721718751385,1.235770376788583,1,10,5,3,0,0,2,65.09
418.38242929583,1.217725875022197,7,2,4,4,0,9,9,74.85
565.8880592353694,8.485273393081961,3,9,0,6,1,0,0,69.85
455.58893249353514,3.457637289755312,3,3,1,4,5,3,3,62.9
176.06780443900865,5.662708896149339,3,2,2,3,5,1,9,68.77
76.83889293309372,3.6885301622989575,7,12,1,1,5,6,5,84.52
201.62258392190554,9.466113206038065,5,8,5,1,4,1,9,43.63
381.3420825781376,3.3336708297919637,6,10,5,3,3,9,1,49.83
87.76993928149518,4.866911314650416,6,6,1,9,5,1,6,77.89
328.03777348866765,8.854572254361416,1,6,0,9,3,4,6,100.0
382.29513841512016,8.577402101126278,3,10,1,8,1,3,3,91.91
240.49170104115885,2.674912760616496,5,11,3,7,6,7,3,78.11
476.29259002274387,8.223789788161394,2,7,1,2,5,3,0,46.84
117.56305669223677,5.123681980641034,0,7,2,8,1,5,1,100.0
100.57440213733673,5.346719848768197,5,11,2,4,5,4,8,88.19
453.2219283499458,2.201319751743494,7,13,4,2,0,1,9,65.38
327.56531075134717,1.7254136238141218,6,6,2,4,2,7,7,80.71
431.73729407097744,7.551453762763886,6,4,1,9,1,1,7,70.64
294.80676284602293,5.468150371197698,2,11,2,3,5,8,8,100.0
193.0570979491177,4.931656323536616,2,9,0,7,7,8,6,100.0
502.31525154406785,7.5655740578715704,7,6,2,4,2,2,8,50.91
491.6845746432488,7.889616090919988,0,4,3,9,1,3,9,91.37
435.13609426139044,2.430173509024182,2,12,0,7,7,7,1,98.46
206.95837410417985,6.492026345298772,1,3,4,8,7,8,5,72.02
378.72456010930705,2.2181867404991698,0,4,3,3,4,2,2,59.81
254.92590434761448,7.762375774261411,2,3,1,6,7,4,5,74.73
109.45431959638245,6.912596406404256,4,2,1,1,5,7,2,68.49
555.3493307496111,9.609531589751121,5,14,1,5,4,2,7,67.2
133.88206069623917,1.6206221472077906,2,5,3,7,0,6,3,100.0
573.1281710632334,1.5134924903612887,1,2,3,6,5,7,9,84.93
300.8431173972961,3.539683672238801,3,6,3,6,6,9,5,82.81
